admission_grade,age_at_enrollment,application_order,course,curricular_units_1st_sem_approved,curricular_units_1st_sem_credited,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,daytime_evening_attendance,debtor,displaced,educational_special_needs,fathers_occupation,fathers_qualification,gdp,gender,inflation_rate,international,marital_status,mothers_occupation,mothers_qualification,nationality,previous_qualification,previous_qualification_grade,scholarship_holder,target,tuition_fees_up_to_date,unemployment_rate,dataset_marker
106.1,18,4,9670,1,0,6,6,11.0,0,0,6,1,1,1,1,99,37,-1.7,0,3.7,0,1,9,19,1,1,110.0,1,Dropout,0,12.7,df2
124.3,19,3,9773,6,0,6,6,11.833333333333334,0,0,6,1,1,1,0,9,1,-4.06,0,2.8,0,1,4,1,1,1,132.0,1,Graduate,1,15.5,df2
124.3,20,2,9500,8,0,8,8,12.98125,0,0,8,1,0,1,0,7,38,-3.12,0,-0.8,0,1,4,1,1,1,126.0,1,Graduate,1,9.4,df2
117.4,21,1,9147,6,4,7,10,11.333333333333334,0,1,5,1,0,1,0,9,1,2.02,0,0.6,0,1,4,19,1,39,117.4,0,Graduate,1,11.1,df2
112.7,21,2,9500,6,0,8,12,11.68,0,0,8,1,0,0,0,2,3,1.74,0,1.4,0,1,2,41,1,1,120.0,0,Graduate,1,10.8,df2
123.7,20,1,9070,6,0,6,6,14.5,0,0,6,1,0,0,0,9,38,2.02,0,0.6,0,1,9,38,1,1,116.0,0,Graduate,1,11.1,df2
105.8,19,2,9853,7,0,7,7,13.142857142857142,0,0,7,1,0,1,0,171,38,3.51,0,1.4,0,1,191,38,1,1,111.0,0,Graduate,1,8.9,df2
124.2,21,3,9085,2,0,5,8,11.5,0,0,5,1,0,0,0,90,19,0.32,0,2.6,0,1,4,1,1,1,128.0,0,Dropout,0,7.6,df2
122.3,18,1,9085,5,0,5,6,14.2,0,0,5,1,0,0,0,90,19,0.32,0,2.6,0,1,4,30,1,1,123.0,0,Graduate,1,7.6,df2
123.7,19,5,9254,5,0,6,8,11.666666666666666,0,0,6,1,0,0,0,9,37,3.51,0,1.4,0,1,9,19,1,1,131.0,1,Graduate,1,8.9,df2
129.8,18,2,9500,7,0,7,8,13.175,0,0,8,1,0,1,0,4,19,0.79,0,-0.3,0,1,9,19,1,1,135.0,0,Graduate,1,13.9,df2
123.8,19,4,9500,7,0,8,8,13.314285714285717,0,0,8,1,0,1,0,9,1,-1.7,0,3.7,0,1,9,1,1,1,136.0,1,Graduate,1,12.7,df2
126.4,18,2,9147,3,0,5,13,10.6,0,0,5,1,0,1,0,3,19,0.79,0,-0.3,0,1,4,1,1,1,132.0,1,Graduate,1,13.9,df2
138.4,18,1,9773,6,0,6,7,13.428571428571429,0,0,6,1,0,0,0,8,37,0.79,0,-0.3,0,1,8,37,1,1,144.0,0,Graduate,1,13.9,df2
118.2,18,1,9085,4,0,5,7,13.25,0,0,5,1,0,1,0,9,37,1.74,0,1.4,0,1,9,1,1,1,129.0,1,Graduate,1,10.8,df2
121.7,18,1,9070,2,0,6,6,13.0,0,0,6,1,0,1,0,7,19,1.79,0,0.5,0,1,7,38,1,1,136.0,0,Dropout,1,12.4,df2
119.8,18,1,9238,0,0,6,0,0.0,0,0,6,1,0,0,0,7,38,2.02,0,0.6,0,1,9,1,1,1,125.0,0,Dropout,1,11.1,df2
164.9,18,1,9238,6,0,6,6,14.0,0,0,6,1,0,0,0,2,3,1.74,0,1.4,0,1,4,1,1,1,154.0,0,Graduate,1,10.8,df2
100.0,20,1,9085,2,1,2,2,12.0,0,1,6,1,0,1,0,9,38,0.79,0,-0.3,0,1,4,1,1,1,100.0,1,Graduate,1,13.9,df2
120.4,18,4,9070,5,0,6,8,11.8,0,0,6,1,0,1,0,5,19,-0.92,0,0.3,0,1,4,1,1,1,126.0,0,Graduate,1,16.2,df2
117.8,20,6,9500,7,0,8,8,12.791428571428572,1,0,8,1,0,0,0,7,37,1.74,0,1.4,0,1,9,37,1,1,124.0,1,Graduate,1,10.8,df2
110.0,40,1,9670,8,4,8,8,11.625,0,3,7,1,0,0,0,6,37,-3.12,0,-0.8,0,4,9,37,1,1,150.0,0,Graduate,1,9.4,df2
128.8,18,6,9500,6,0,7,11,11.994444444444444,0,0,8,1,0,1,0,9,38,-4.06,0,2.8,0,1,9,38,1,1,133.0,1,Graduate,1,15.5,df2
116.6,19,5,9254,5,0,6,9,11.6,0,0,6,1,0,1,0,7,19,0.79,0,-0.3,0,1,4,19,1,1,126.0,0,Graduate,1,13.9,df2
120.0,24,1,9991,0,0,5,5,0.0,0,0,5,0,0,0,0,9,19,1.79,0,0.5,0,1,4,1,1,40,120.0,0,Dropout,1,12.4,df2
157.5,19,3,9773,6,0,6,8,13.166666666666666,0,0,6,1,0,1,0,10,38,1.74,0,1.4,0,1,2,3,1,1,175.0,0,Dropout,1,10.8,df2
136.3,19,6,9500,7,0,8,8,14.1,0,0,8,1,0,1,0,4,1,1.74,0,1.4,0,1,4,2,1,1,141.0,0,Graduate,1,10.8,df2
121.5,20,1,9500,6,0,7,8,12.396666666666668,0,0,8,1,0,1,0,6,19,2.02,0,0.6,0,1,9,1,1,1,133.0,1,Graduate,1,11.1,df2
133.9,18,1,9500,7,0,7,7,15.014285714285714,0,0,8,1,0,0,0,5,38,1.79,0,0.5,0,1,5,38,1,1,143.0,0,Graduate,1,12.4,df2
136.8,18,1,171,0,0,0,0,0.0,0,0,0,1,0,1,0,8,38,0.79,0,-0.3,0,1,4,1,1,1,141.0,1,Graduate,1,13.9,df2
133.5,19,2,9500,7,0,7,8,14.05,0,0,8,1,0,1,0,7,37,0.79,0,-0.3,0,1,4,19,1,1,134.0,0,Graduate,1,13.9,df2
130.0,18,3,9500,7,0,7,8,14.85,0,0,8,1,0,1,0,5,3,0.79,0,-0.3,0,1,4,3,1,1,138.0,0,Dropout,1,13.9,df2
140.0,19,1,9085,6,0,6,10,13.0,0,0,6,1,0,1,0,2,3,1.79,0,0.5,0,1,2,3,1,39,140.0,0,Graduate,1,12.4,df2
132.7,19,2,9500,7,0,7,8,14.7875,0,0,8,1,0,1,0,7,37,0.79,0,-0.3,0,1,9,37,1,1,142.0,1,Graduate,1,13.9,df2
117.8,19,1,9500,7,0,7,7,13.7,0,0,8,1,0,0,0,7,19,1.79,0,0.5,0,1,5,19,1,1,118.0,1,Graduate,1,12.4,df2
126.1,19,2,9500,7,0,7,7,12.495714285714286,0,0,8,1,0,1,0,4,37,2.02,0,0.6,0,1,4,1,1,1,131.0,1,Dropout,1,11.1,df2
120.0,19,1,9500,6,0,7,7,14.566666666666668,0,0,7,1,0,0,0,7,38,0.32,0,2.6,0,1,1,1,1,1,130.0,0,Graduate,1,7.6,df2
100.0,25,1,9670,5,0,5,5,11.2,0,0,5,1,1,1,0,5,19,-3.12,0,-0.8,0,1,1,1,1,12,133.1,0,Dropout,0,9.4,df2
116.8,20,1,9500,7,0,8,8,12.685714285714283,0,0,8,1,0,0,0,10,19,-1.7,0,3.7,0,1,4,19,1,1,130.0,0,Graduate,1,12.7,df2
128.3,23,1,9238,7,5,9,12,13.571428571428571,0,4,9,1,1,0,0,5,19,3.51,0,1.4,0,1,5,1,1,42,130.0,0,Dropout,0,8.9,df2
117.0,20,1,9070,0,0,6,0,0.0,0,0,6,1,0,0,0,7,19,-4.06,0,2.8,0,1,7,19,1,1,133.1,0,Dropout,1,15.5,df2
131.5,27,1,8014,5,0,6,8,11.0,0,0,6,0,0,0,0,10,11,2.02,0,0.6,0,1,9,37,1,1,130.0,0,Graduate,1,11.1,df2
134.8,18,1,9500,8,0,8,8,14.445,0,0,8,1,0,0,0,4,1,-3.12,0,-0.8,0,1,4,19,1,1,149.0,0,Graduate,1,9.4,df2
130.0,23,1,8014,11,7,12,12,14.0,0,4,10,0,1,1,0,10,1,0.79,0,-0.3,0,1,5,19,1,40,130.0,0,Dropout,0,13.9,df2
127.5,19,6,9500,6,0,7,7,13.416666666666666,0,0,7,1,0,1,0,6,37,0.32,0,2.6,0,1,5,38,1,1,145.0,1,Graduate,1,7.6,df2
123.0,18,1,9147,5,0,5,8,12.333333333333334,2,0,5,1,0,0,0,3,38,-4.06,0,2.8,0,1,3,37,1,1,130.0,0,Graduate,1,15.5,df2
100.0,20,1,9500,7,0,7,8,13.1,0,0,8,1,0,1,0,8,19,0.79,0,-0.3,0,1,9,1,1,1,128.0,0,Graduate,1,13.9,df2
114.2,18,2,9670,4,0,6,9,13.2,0,0,6,1,0,1,0,9,19,1.79,0,0.5,0,1,9,19,1,1,111.0,0,Graduate,1,12.4,df2
123.5,19,1,9500,8,0,8,8,14.75,0,0,8,1,0,1,0,4,1,-3.12,0,-0.8,0,1,4,1,1,1,140.0,1,Graduate,1,9.4,df2
144.3,19,1,9238,6,3,6,7,13.142857142857142,0,2,6,1,0,1,0,8,19,1.79,0,0.5,0,1,8,19,1,39,140.0,1,Graduate,1,12.4,df2
161.9,18,1,9085,4,0,5,6,13.75,0,0,5,1,0,0,0,90,3,0.32,0,2.6,0,1,1,3,1,1,151.0,0,Graduate,1,7.6,df2
135.9,18,1,9238,5,0,6,11,12.4,0,0,6,1,0,0,0,5,37,-3.12,0,-0.8,0,1,9,37,1,1,132.0,0,Graduate,1,9.4,df2
110.1,18,2,9773,6,0,6,6,13.333333333333334,0,0,6,1,0,1,0,7,19,2.02,0,0.6,0,1,4,19,1,1,116.0,0,Graduate,1,11.1,df2
122.5,28,1,9853,11,11,11,11,11.727272727272728,0,8,8,1,0,0,0,9,38,-4.06,0,2.8,0,1,9,19,1,1,120.0,0,Dropout,0,15.5,df2
138.1,19,1,9254,4,0,6,8,12.5,0,0,6,1,0,1,0,9,37,0.32,0,2.6,0,1,5,37,1,1,158.0,0,Dropout,1,7.6,df2
117.3,20,1,171,0,0,0,0,0.0,0,0,0,1,1,1,0,3,1,0.79,0,-0.3,0,1,2,3,1,1,116.0,0,Dropout,1,13.9,df2
106.8,19,2,9500,6,0,7,8,13.533333333333331,0,0,8,1,0,1,0,9,37,1.79,0,0.5,0,1,4,1,1,1,112.0,1,Graduate,1,12.4,df2
120.1,20,1,9070,6,0,6,6,13.166666666666666,0,0,6,1,0,0,1,0,19,2.02,0,0.6,0,1,4,1,1,1,126.0,1,Graduate,1,11.1,df2
116.5,19,2,9254,5,0,6,9,13.2,0,0,6,1,0,1,0,9,19,1.79,0,0.5,0,1,9,19,1,1,120.0,1,Graduate,1,12.4,df2
139.7,19,1,9853,7,0,7,7,13.428571428571429,0,0,7,1,0,1,0,4,19,2.02,0,0.6,0,1,9,1,1,1,153.0,1,Graduate,1,11.1,df2
123.7,18,2,9070,6,1,6,8,12.714285714285714,1,0,6,1,0,1,0,3,1,0.79,0,-0.3,0,1,9,19,1,1,124.0,1,Graduate,1,13.9,df2
116.5,19,2,9130,0,0,6,0,0.0,0,0,6,1,0,0,0,1,1,-4.06,0,2.8,0,1,2,3,1,1,127.0,0,Dropout,1,15.5,df2
122.2,19,1,9670,6,0,6,6,13.666666666666666,0,0,6,1,0,0,0,5,38,3.51,0,1.4,0,1,9,12,1,1,126.0,1,Graduate,1,8.9,df2
146.0,20,1,9773,5,0,6,6,11.0,0,0,6,1,1,0,0,103,19,-0.92,0,0.3,0,1,132,38,1,1,133.1,0,Graduate,1,16.2,df2
123.8,18,1,9130,4,0,5,7,12.0,0,0,5,1,0,0,0,5,1,0.32,0,2.6,0,1,4,1,1,1,130.0,0,Graduate,1,7.6,df2
120.0,18,3,9773,0,0,6,6,0.0,0,0,6,1,0,0,0,8,19,3.51,0,1.4,0,1,5,19,1,1,127.0,0,Dropout,1,8.9,df2
126.9,18,3,9238,5,0,6,14,11.0,0,0,6,1,0,1,0,7,38,0.32,0,2.6,0,1,0,37,1,1,143.0,0,Graduate,1,7.6,df2
121.3,20,4,9773,5,0,6,12,12.0,0,0,6,1,0,1,0,4,19,-4.06,0,2.8,0,1,4,19,1,1,130.0,0,Dropout,1,15.5,df2
129.0,19,3,9500,7,0,7,7,13.308571428571428,0,0,8,1,0,1,0,9,1,1.79,0,0.5,0,1,9,19,1,1,136.0,1,Graduate,1,12.4,df2
114.9,21,1,9853,3,0,6,8,13.666666666666666,0,0,6,1,1,1,0,9,37,-4.06,0,2.8,0,1,9,37,1,1,125.0,0,Dropout,0,15.5,df2
106.5,20,1,9670,0,0,6,6,0.0,0,0,6,1,1,1,0,8,3,1.74,0,1.4,0,1,5,12,1,3,110.0,0,Dropout,0,10.8,df2
133.9,18,1,9254,5,0,6,10,12.2,0,0,6,1,0,1,0,9,38,-3.12,0,-0.8,0,1,9,37,1,1,130.0,0,Graduate,1,9.4,df2
124.9,20,1,9773,6,0,6,7,12.666666666666666,0,0,6,1,0,0,0,3,4,1.74,0,1.4,0,1,5,1,1,1,135.0,1,Graduate,1,10.8,df2
128.5,19,2,9500,8,0,8,8,14.07125,0,0,8,1,0,1,0,9,37,-3.12,0,-0.8,0,1,1,19,1,1,133.0,1,Graduate,1,9.4,df2
126.2,22,1,9085,4,0,5,14,14.25,3,0,5,1,0,1,0,9,19,-3.12,0,-0.8,0,1,9,19,1,6,122.0,0,Dropout,1,9.4,df2
121.7,22,1,9130,0,0,6,0,0.0,0,0,2,1,0,1,0,9,19,-3.12,0,-0.8,0,1,9,19,1,1,122.0,0,Dropout,0,9.4,df2
120.3,19,1,9238,2,0,6,12,13.0,0,0,6,1,0,1,0,5,19,0.32,0,2.6,0,1,0,19,1,1,128.0,0,Graduate,1,7.6,df2
127.8,19,4,171,0,0,0,0,0.0,0,0,0,1,0,1,0,9,38,1.74,0,1.4,0,1,9,37,1,1,139.0,0,Dropout,1,10.8,df2
123.3,20,2,9500,7,0,8,8,14.901428571428571,1,0,8,1,0,1,0,0,34,-3.12,0,-0.8,0,1,0,34,1,1,124.0,1,Dropout,1,9.4,df2
126.3,18,3,9500,7,0,7,8,12.65,0,0,8,1,1,1,0,8,19,-4.06,0,2.8,0,1,8,38,1,1,135.0,1,Graduate,1,15.5,df2
128.2,22,1,9991,7,7,12,12,11.0,0,5,5,0,0,0,0,9,37,3.51,0,1.4,0,1,5,19,1,42,110.0,0,Dropout,0,8.9,df2
134.9,20,4,9085,4,0,5,7,12.4,0,0,5,1,0,1,0,7,36,0.32,0,2.6,0,1,90,19,1,1,138.0,0,Graduate,1,7.6,df2
140.0,19,1,9003,6,0,6,7,12.0,0,0,6,1,0,0,0,6,38,1.79,0,0.5,0,1,6,38,1,39,140.0,0,Graduate,1,12.4,df2
115.5,19,5,9500,7,0,7,8,12.135714285714286,0,0,8,1,0,1,0,7,19,1.79,0,0.5,0,1,6,1,1,1,126.0,1,Graduate,1,12.4,df2
136.6,19,1,9500,6,0,7,12,13.766666666666666,0,0,8,1,0,0,0,7,19,-4.06,0,2.8,0,1,9,19,1,1,145.0,1,Graduate,1,15.5,df2
119.3,19,1,9500,8,0,8,8,13.11625,0,0,8,1,0,1,0,7,37,-3.12,0,-0.8,0,1,9,38,1,1,124.0,0,Graduate,1,9.4,df2
152.0,19,1,9070,0,0,5,5,0.0,0,0,6,1,0,1,0,9,38,1.74,0,1.4,0,1,1,3,1,1,160.0,0,Dropout,0,10.8,df2
144.3,20,1,9500,6,0,7,9,12.7,0,0,8,1,0,0,0,5,19,0.79,0,-0.3,0,1,9,38,1,1,138.0,0,Graduate,1,13.9,df2
129.5,20,1,9500,6,0,7,7,12.333333333333334,0,0,7,1,0,1,0,9,38,0.32,0,2.6,0,1,5,19,1,1,127.0,1,Graduate,1,7.6,df2
105.4,20,3,9670,5,0,5,6,13.333333333333334,0,0,5,1,0,0,0,5,1,0.32,0,2.6,0,1,5,1,1,1,111.0,0,Graduate,1,7.6,df2
136.0,21,1,9500,7,4,7,9,14.355555555555554,0,5,8,1,0,1,0,8,19,-4.06,0,2.8,0,1,4,1,1,1,100.0,0,Graduate,1,15.5,df2
160.0,19,1,9003,6,0,6,8,13.0,0,0,6,1,1,0,0,9,38,-4.06,0,2.8,0,1,9,37,1,39,160.0,1,Graduate,1,15.5,df2
139.1,19,1,9773,6,0,6,6,12.833333333333334,0,0,6,1,0,0,0,9,37,-0.92,0,0.3,0,1,9,38,1,1,152.0,1,Graduate,1,16.2,df2
126.9,21,2,9670,5,0,5,5,13.2,0,0,5,1,0,0,0,9,38,-3.12,0,-0.8,0,1,9,37,1,1,144.0,1,Graduate,1,9.4,df2
184.0,28,1,9500,7,0,7,9,17.005555555555556,0,1,8,1,0,0,0,10,37,-4.06,0,2.8,0,1,2,3,1,3,133.8,0,Graduate,1,15.5,df2
125.0,19,1,9238,5,0,6,8,10.6,0,0,6,1,1,1,0,9,38,1.74,0,1.4,0,1,9,37,1,1,125.0,1,Graduate,0,10.8,df2
138.5,18,1,9147,5,0,5,5,14.0,0,0,5,1,0,0,0,6,37,1.79,0,0.5,0,1,9,37,1,1,150.0,1,Graduate,1,12.4,df2
133.5,18,5,9500,7,0,8,8,12.114285714285714,0,0,8,1,0,1,0,8,38,-1.7,0,3.7,0,5,5,37,1,1,143.0,1,Graduate,1,12.7,df2
141.5,18,3,9500,8,0,8,8,13.05875,0,0,8,1,0,1,0,7,37,-3.12,0,-0.8,0,1,7,19,1,1,145.0,1,Graduate,1,9.4,df2
130.0,22,1,9500,7,4,8,8,13.285714285714286,0,4,8,1,0,1,0,3,2,-1.7,0,3.7,0,1,9,1,1,1,120.0,0,Graduate,1,12.7,df2
145.0,18,1,9500,7,0,7,7,14.071428571428571,0,0,8,1,0,0,0,5,1,0.79,0,-0.3,0,1,9,19,1,1,145.0,1,Graduate,1,13.9,df2
114.3,20,1,9254,0,0,6,0,0.0,0,0,6,1,0,0,0,6,37,-4.06,0,2.8,0,1,5,37,1,1,122.0,0,Dropout,0,15.5,df2
108.3,26,1,171,4,4,9,9,11.25,0,3,10,1,0,0,0,6,37,1.79,0,0.5,0,1,5,37,1,39,110.0,0,Dropout,0,12.4,df2
125.2,18,3,9070,6,0,6,6,14.0,0,0,6,1,0,1,0,9,38,1.74,0,1.4,0,1,9,37,1,1,136.0,1,Graduate,1,10.8,df2
131.7,21,1,9254,6,0,6,8,12.166666666666666,0,0,6,1,0,1,0,9,38,1.74,0,1.4,0,1,4,1,1,1,145.0,1,Dropout,1,10.8,df2
126.3,18,4,9500,7,0,8,8,13.297142857142855,0,0,8,1,0,1,0,3,37,1.74,0,1.4,0,1,3,38,1,1,141.0,0,Graduate,1,10.8,df2
147.6,20,1,9085,6,0,6,14,13.923076923076923,0,0,6,1,0,1,0,6,19,-4.06,0,2.8,0,1,4,19,1,1,149.0,0,Graduate,1,15.5,df2
125.1,18,6,9500,7,0,7,11,13.37,0,0,8,1,0,1,0,6,19,-4.06,0,2.8,0,1,5,38,1,1,130.0,0,Graduate,1,15.5,df2
130.8,20,1,9670,4,0,5,5,15.0,0,0,5,1,0,1,0,2,1,0.32,0,2.6,0,1,2,1,1,1,128.0,0,Dropout,1,7.6,df2
154.1,18,1,9853,6,0,6,6,13.333333333333334,0,0,6,1,1,0,0,5,19,-1.7,0,3.7,0,1,9,19,1,1,152.0,1,Graduate,1,12.7,df2
103.5,22,2,8014,5,0,6,7,13.4,0,0,6,0,0,1,0,0,11,0.32,0,2.6,0,1,0,19,1,1,107.0,0,Graduate,1,7.6,df2
100.0,21,1,9991,4,1,5,9,11.5,0,1,5,0,0,0,0,7,38,3.51,0,1.4,0,1,5,19,1,1,141.0,0,Graduate,1,8.9,df2
133.8,18,1,9500,7,0,8,8,13.485714285714284,0,0,8,1,0,0,0,4,19,-1.7,0,3.7,0,1,4,19,1,1,148.0,0,Graduate,1,12.7,df2
118.5,18,1,9070,6,0,6,6,12.0,0,0,6,1,0,0,1,5,19,3.51,0,1.4,0,1,4,12,1,1,130.0,1,Graduate,1,8.9,df2
150.3,19,1,171,0,0,0,0,0.0,0,0,0,1,0,1,0,1,37,-4.06,0,2.8,0,1,9,37,1,1,145.0,0,Dropout,1,15.5,df2
120.5,19,3,9500,7,0,8,11,13.258571428571427,0,0,8,1,0,1,0,7,37,1.74,0,1.4,0,1,7,1,1,1,135.0,0,Graduate,1,10.8,df2
120.6,19,1,9254,3,0,6,9,11.666666666666666,0,0,6,1,0,1,0,7,37,1.74,0,1.4,0,1,9,38,1,1,123.0,0,Dropout,0,10.8,df2
118.7,21,4,9254,6,0,6,7,13.571428571428571,0,0,6,1,0,1,0,7,37,3.51,0,1.4,0,1,9,38,1,1,126.0,1,Graduate,1,8.9,df2
130.8,20,2,9773,5,0,6,9,11.8,0,0,6,1,0,0,0,7,37,-4.06,0,2.8,1,1,9,1,41,1,150.0,1,Graduate,1,15.5,df2
112.6,20,1,9147,5,0,5,7,14.2,0,0,5,1,0,1,0,9,19,2.02,0,0.6,0,1,3,19,1,1,121.0,1,Graduate,1,11.1,df2
117.2,41,1,9991,5,0,5,8,11.0,0,0,5,0,0,0,0,9,37,0.32,0,2.6,0,1,9,37,1,19,133.1,0,Graduate,1,7.6,df2
131.8,18,3,9500,7,0,8,8,14.652857142857142,0,0,8,1,0,1,0,5,1,1.74,0,1.4,0,1,9,38,1,1,139.0,0,Graduate,1,10.8,df2
97.0,35,1,8014,6,0,6,9,11.333333333333334,0,0,6,0,0,0,0,4,37,-4.06,0,2.8,0,4,3,37,1,1,160.0,1,Graduate,1,15.5,df2
130.0,32,1,9500,4,0,7,12,13.7,0,0,7,1,1,0,0,9,37,-0.92,0,0.3,0,1,9,37,1,1,110.0,0,Dropout,0,16.2,df2
148.0,37,1,8014,11,7,11,11,13.727272727272728,0,4,8,0,0,0,0,9,37,1.79,0,0.5,0,1,5,19,1,40,140.0,0,Graduate,1,12.4,df2
103.4,30,2,9147,7,4,7,9,11.75,0,3,8,1,0,0,0,9,37,-1.7,0,3.7,0,2,9,3,1,3,130.0,0,Dropout,1,12.7,df2
127.1,23,2,9773,6,0,6,9,12.333333333333334,0,0,6,1,0,0,0,0,19,0.32,1,2.6,0,1,0,19,1,1,132.0,0,Graduate,1,7.6,df2
124.0,20,2,9773,6,0,6,6,14.0,0,0,6,1,0,1,0,7,1,-4.06,0,2.8,0,1,2,3,1,1,139.0,1,Dropout,1,15.5,df2
121.4,21,1,9670,4,0,5,7,11.5,0,0,5,1,0,0,0,7,37,-3.12,1,-0.8,0,1,5,19,1,1,135.0,0,Graduate,1,9.4,df2
118.1,19,1,9147,5,0,5,6,11.2,0,0,5,1,0,0,0,7,19,1.79,1,0.5,0,1,5,38,1,1,117.0,0,Graduate,1,12.4,df2
121.3,18,4,9500,7,0,8,8,15.07,0,0,8,1,0,1,0,3,19,1.74,1,1.4,0,1,4,1,1,1,137.0,1,Graduate,1,10.8,df2
119.5,18,1,9119,1,0,5,6,10.0,0,0,5,1,0,0,0,0,34,1.74,1,1.4,0,1,0,34,1,1,144.0,0,Dropout,1,10.8,df2
130.2,22,1,9670,4,0,6,11,13.0,0,0,6,1,0,1,0,9,37,-1.7,1,3.7,0,1,9,1,1,1,140.0,0,Graduate,1,12.7,df2
130.0,18,4,9254,4,0,6,7,11.0,0,0,6,1,0,1,0,5,1,-0.92,1,0.3,0,1,5,19,1,1,130.0,0,Dropout,1,16.2,df2
126.9,18,2,9238,6,0,6,8,13.571428571428571,0,0,6,1,0,1,0,6,37,-3.12,0,-0.8,0,1,5,37,1,1,130.0,0,Graduate,1,9.4,df2
168.5,21,2,9070,5,0,6,7,14.6,0,0,6,1,0,1,0,1,1,-0.92,1,0.3,1,1,9,2,101,1,152.0,0,Graduate,1,16.2,df2
130.0,38,1,9500,3,0,7,13,11.833333333333334,0,0,7,1,1,0,0,9,37,-0.92,0,0.3,0,4,9,37,1,1,133.1,0,Dropout,1,16.2,df2
122.8,19,1,9556,7,0,7,11,12.625,0,0,8,1,0,0,0,9,37,-1.7,0,3.7,0,1,9,38,1,1,140.0,1,Graduate,1,12.7,df2
110.0,36,1,9500,4,0,7,12,11.5,0,0,7,1,0,0,0,9,37,-0.92,0,0.3,0,6,9,37,1,1,133.1,0,Dropout,1,16.2,df2
127.1,18,1,9085,4,0,5,8,13.25,1,0,5,1,0,1,0,9,1,-1.7,0,3.7,0,1,9,1,1,1,140.0,0,Graduate,1,12.7,df2
108.5,19,3,9500,7,0,7,9,12.60625,0,0,8,1,0,1,0,5,19,1.79,0,0.5,0,1,5,19,1,1,133.1,0,Graduate,1,12.4,df2
138.2,21,1,9085,8,7,10,15,13.75,0,4,9,1,1,0,0,9,38,3.51,0,1.4,0,1,9,19,1,42,140.0,0,Dropout,0,8.9,df2
124.5,18,1,9238,5,0,6,11,11.142857142857142,0,0,6,1,0,0,0,9,19,-0.92,0,0.3,0,1,9,19,1,1,135.0,1,Graduate,1,16.2,df2
132.3,20,1,9147,1,0,5,9,10.0,0,0,5,1,0,1,0,7,37,0.32,0,2.6,0,1,9,37,1,1,140.0,0,Dropout,1,7.6,df2
120.7,18,1,9254,6,0,6,8,11.666666666666666,0,0,6,1,1,1,0,7,1,0.79,0,-0.3,0,1,5,19,1,1,128.0,0,Graduate,1,13.9,df2
132.6,18,1,9670,6,0,6,8,14.0,0,0,6,1,0,0,0,4,19,2.02,0,0.6,0,1,4,1,1,1,141.0,1,Graduate,1,11.1,df2
140.0,25,2,9130,0,0,5,9,0.0,4,0,5,1,0,0,0,0,34,1.74,0,1.4,0,1,0,34,1,3,140.0,0,Dropout,1,10.8,df2
124.5,19,6,9500,7,0,8,9,12.04142857142857,0,0,8,1,0,1,0,4,1,1.74,0,1.4,0,1,4,1,1,1,139.0,0,Graduate,1,10.8,df2
142.0,18,1,171,0,0,0,0,0.0,0,0,0,1,0,1,0,7,19,0.79,0,-0.3,0,1,7,19,1,1,142.0,1,Graduate,1,13.9,df2
130.0,39,1,9254,13,12,13,14,13.76923076923077,0,9,12,1,0,0,0,6,1,0.79,0,-0.3,0,1,3,1,1,40,130.0,0,Graduate,1,13.9,df2
144.0,29,1,9003,18,13,18,20,15.444444444444445,0,11,13,1,0,0,0,9,37,-4.06,0,2.8,0,2,9,38,1,1,130.0,0,Graduate,1,15.5,df2
140.0,23,1,9070,2,0,3,3,10.0,0,0,6,1,0,0,0,3,2,1.74,0,1.4,0,1,9,37,1,3,140.0,0,Dropout,0,10.8,df2
113.9,21,1,9853,4,0,6,8,12.25,0,0,6,1,0,1,0,5,37,-1.7,0,3.7,0,1,5,1,1,1,120.0,0,Dropout,1,12.7,df2
137.2,18,1,9238,6,0,6,6,14.5,0,0,6,1,0,0,0,4,19,1.74,0,1.4,0,1,4,1,1,1,147.0,0,Graduate,0,10.8,df2
140.0,23,1,9085,6,0,6,7,15.571428571428571,0,0,6,1,0,1,0,5,19,1.79,0,0.5,0,1,5,1,1,40,140.0,0,Graduate,1,12.4,df2
152.3,18,1,9130,6,0,6,7,15.571428571428571,0,0,6,1,0,0,0,4,19,2.02,0,0.6,0,1,4,1,1,1,161.0,0,Graduate,1,11.1,df2
112.5,32,1,8014,5,0,6,8,13.8,0,0,6,0,0,0,0,8,37,-3.12,0,-0.8,0,2,4,37,1,19,133.1,0,Graduate,1,9.4,df2
101.0,29,2,9147,3,0,5,8,10.666666666666666,0,0,5,1,1,0,0,7,37,1.74,0,1.4,0,2,9,19,1,1,150.0,0,Dropout,0,10.8,df2
112.3,20,6,9238,5,0,6,8,11.6,0,0,6,1,1,1,0,163,38,3.51,0,1.4,0,1,194,1,1,1,113.0,1,Graduate,1,8.9,df2
114.0,28,1,9238,1,0,6,11,13.0,0,0,6,1,0,1,0,0,34,-3.12,0,-0.8,0,1,0,34,1,1,140.0,0,Dropout,0,9.4,df2
130.0,27,1,9147,3,0,5,9,12.0,0,0,5,1,0,0,0,9,38,1.74,0,1.4,0,1,1,38,1,3,130.0,0,Graduate,1,10.8,df2
